50001
(
(0.0000 ((0 0 0) (0.000000 0 0)))
(0.0001 ((0 0 0) (0.000000 0 0)))
(0.0002 ((0 0 0) (0.000000 0 0)))
(0.0003 ((0 0 0) (0.000000 0 0)))
(0.0004 ((0 0 0) (0.000000 0 0)))
(0.0005 ((0 0 0) (0.000000 0 0)))
(0.0006 ((0 0 0) (0.000000 0 0)))
(0.0007 ((0 0 0) (0.000000 0 0)))
(0.0008 ((0 0 0) (0.000000 0 0)))
(0.0009 ((0 0 0) (0.000000 0 0)))
(0.0010 ((0 0 0) (0.000000 0 0)))
(0.0011 ((0 0 0) (0.000000 0 0)))
(0.0012 ((0 0 0) (0.000000 0 0)))
(0.0013 ((0 0 0) (0.000000 0 0)))
(0.0014 ((0 0 0) (0.000000 0 0)))
(0.0015 ((0 0 0) (0.000000 0 0)))
(0.0016 ((0 0 0) (0.000000 0 0)))
(0.0017 ((0 0 0) (0.000000 0 0)))
(0.0018 ((0 0 0) (0.000000 0 0)))
(0.0019 ((0 0 0) (0.000000 0 0)))
(0.0020 ((0 0 0) (0.000000 0 0)))
(0.0021 ((0 0 0) (0.000000 0 0)))
(0.0022 ((0 0 0) (0.000000 0 0)))
(0.0023 ((0 0 0) (0.000000 0 0)))
(0.0024 ((0 0 0) (0.000000 0 0)))
(0.0025 ((0 0 0) (0.000000 0 0)))
(0.0026 ((0 0 0) (0.000000 0 0)))
(0.0027 ((0 0 0) (0.000000 0 0)))
(0.0028 ((0 0 0) (0.000000 0 0)))
(0.0029 ((0 0 0) (0.000000 0 0)))
(0.0030 ((0 0 0) (0.000000 0 0)))
(0.0031 ((0 0 0) (0.000000 0 0)))
(0.0032 ((0 0 0) (0.000000 0 0)))
(0.0033 ((0 0 0) (0.000000 0 0)))
(0.0034 ((0 0 0) (0.000000 0 0)))
(0.0035 ((0 0 0) (0.000001 0 0)))
(0.0036 ((0 0 0) (0.000001 0 0)))
(0.0037 ((0 0 0) (0.000001 0 0)))
(0.0038 ((0 0 0) (0.000001 0 0)))
(0.0039 ((0 0 0) (0.000001 0 0)))
(0.0040 ((0 0 0) (0.000001 0 0)))
(0.0041 ((0 0 0) (0.000001 0 0)))
(0.0042 ((0 0 0) (0.000001 0 0)))
(0.0043 ((0 0 0) (0.000001 0 0)))
(0.0044 ((0 0 0) (0.000001 0 0)))
(0.0045 ((0 0 0) (0.000001 0 0)))
(0.0046 ((0 0 0) (0.000001 0 0)))
(0.0047 ((0 0 0) (0.000001 0 0)))
(0.0048 ((0 0 0) (0.000001 0 0)))
(0.0049 ((0 0 0) (0.000001 0 0)))
(0.0050 ((0 0 0) (0.000002 0 0)))
(0.0051 ((0 0 0) (0.000002 0 0)))
(0.0052 ((0 0 0) (0.000002 0 0)))
(0.0053 ((0 0 0) (0.000002 0 0)))
(0.0054 ((0 0 0) (0.000002 0 0)))
(0.0055 ((0 0 0) (0.000002 0 0)))
(0.0056 ((0 0 0) (0.000002 0 0)))
(0.0057 ((0 0 0) (0.000002 0 0)))
(0.0058 ((0 0 0) (0.000002 0 0)))
(0.0059 ((0 0 0) (0.000003 0 0)))
(0.0060 ((0 0 0) (0.000003 0 0)))
(0.0061 ((0 0 0) (0.000003 0 0)))
(0.0062 ((0 0 0) (0.000003 0 0)))
(0.0063 ((0 0 0) (0.000003 0 0)))
(0.0064 ((0 0 0) (0.000003 0 0)))
(0.0065 ((0 0 0) (0.000003 0 0)))
(0.0066 ((0 0 0) (0.000004 0 0)))
(0.0067 ((0 0 0) (0.000004 0 0)))
(0.0068 ((0 0 0) (0.000004 0 0)))
(0.0069 ((0 0 0) (0.000004 0 0)))
(0.0070 ((0 0 0) (0.000004 0 0)))
(0.0071 ((0 0 0) (0.000004 0 0)))
(0.0072 ((0 0 0) (0.000005 0 0)))
(0.0073 ((0 0 0) (0.000005 0 0)))
(0.0074 ((0 0 0) (0.000005 0 0)))
(0.0075 ((0 0 0) (0.000005 0 0)))
(0.0076 ((0 0 0) (0.000005 0 0)))
(0.0077 ((0 0 0) (0.000006 0 0)))
(0.0078 ((0 0 0) (0.000006 0 0)))
(0.0079 ((0 0 0) (0.000006 0 0)))
(0.0080 ((0 0 0) (0.000006 0 0)))
(0.0081 ((0 0 0) (0.000007 0 0)))
(0.0082 ((0 0 0) (0.000007 0 0)))
(0.0083 ((0 0 0) (0.000007 0 0)))
(0.0084 ((0 0 0) (0.000007 0 0)))
(0.0085 ((0 0 0) (0.000008 0 0)))
(0.0086 ((0 0 0) (0.000008 0 0)))
(0.0087 ((0 0 0) (0.000008 0 0)))
(0.0088 ((0 0 0) (0.000008 0 0)))
(0.0089 ((0 0 0) (0.000009 0 0)))
(0.0090 ((0 0 0) (0.000009 0 0)))
(0.0091 ((0 0 0) (0.000009 0 0)))
(0.0092 ((0 0 0) (0.000010 0 0)))
(0.0093 ((0 0 0) (0.000010 0 0)))
(0.0094 ((0 0 0) (0.000010 0 0)))
(0.0095 ((0 0 0) (0.000011 0 0)))
(0.0096 ((0 0 0) (0.000011 0 0)))
(0.0097 ((0 0 0) (0.000011 0 0)))
(0.0098 ((0 0 0) (0.000012 0 0)))
(0.0099 ((0 0 0) (0.000012 0 0)))
(0.0100 ((0 0 0) (0.000012 0 0)))
(0.0101 ((0 0 0) (0.000013 0 0)))
(0.0102 ((0 0 0) (0.000013 0 0)))
(0.0103 ((0 0 0) (0.000013 0 0)))
(0.0104 ((0 0 0) (0.000014 0 0)))
(0.0105 ((0 0 0) (0.000014 0 0)))
(0.0106 ((0 0 0) (0.000015 0 0)))
(0.0107 ((0 0 0) (0.000015 0 0)))
(0.0108 ((0 0 0) (0.000016 0 0)))
(0.0109 ((0 0 0) (0.000016 0 0)))
(0.0110 ((0 0 0) (0.000016 0 0)))
(0.0111 ((0 0 0) (0.000017 0 0)))
(0.0112 ((0 0 0) (0.000017 0 0)))
(0.0113 ((0 0 0) (0.000018 0 0)))
(0.0114 ((0 0 0) (0.000018 0 0)))
(0.0115 ((0 0 0) (0.000019 0 0)))
(0.0116 ((0 0 0) (0.000019 0 0)))
(0.0117 ((0 0 0) (0.000020 0 0)))
(0.0118 ((0 0 0) (0.000020 0 0)))
(0.0119 ((0 0 0) (0.000021 0 0)))
(0.0120 ((0 0 0) (0.000021 0 0)))
(0.0121 ((0 0 0) (0.000022 0 0)))
(0.0122 ((0 0 0) (0.000022 0 0)))
(0.0123 ((0 0 0) (0.000023 0 0)))
(0.0124 ((0 0 0) (0.000024 0 0)))
(0.0125 ((0 0 0) (0.000024 0 0)))
(0.0126 ((0 0 0) (0.000025 0 0)))
(0.0127 ((0 0 0) (0.000025 0 0)))
(0.0128 ((0 0 0) (0.000026 0 0)))
(0.0129 ((0 0 0) (0.000026 0 0)))
(0.0130 ((0 0 0) (0.000027 0 0)))
(0.0131 ((0 0 0) (0.000028 0 0)))
(0.0132 ((0 0 0) (0.000028 0 0)))
(0.0133 ((0 0 0) (0.000029 0 0)))
(0.0134 ((0 0 0) (0.000030 0 0)))
(0.0135 ((0 0 0) (0.000030 0 0)))
(0.0136 ((0 0 0) (0.000031 0 0)))
(0.0137 ((0 0 0) (0.000032 0 0)))
(0.0138 ((0 0 0) (0.000032 0 0)))
(0.0139 ((0 0 0) (0.000033 0 0)))
(0.0140 ((0 0 0) (0.000034 0 0)))
(0.0141 ((0 0 0) (0.000035 0 0)))
(0.0142 ((0 0 0) (0.000035 0 0)))
(0.0143 ((0 0 0) (0.000036 0 0)))
(0.0144 ((0 0 0) (0.000037 0 0)))
(0.0145 ((0 0 0) (0.000038 0 0)))
(0.0146 ((0 0 0) (0.000038 0 0)))
(0.0147 ((0 0 0) (0.000039 0 0)))
(0.0148 ((0 0 0) (0.000040 0 0)))
(0.0149 ((0 0 0) (0.000041 0 0)))
(0.0150 ((0 0 0) (0.000042 0 0)))
(0.0151 ((0 0 0) (0.000042 0 0)))
(0.0152 ((0 0 0) (0.000043 0 0)))
(0.0153 ((0 0 0) (0.000044 0 0)))
(0.0154 ((0 0 0) (0.000045 0 0)))
(0.0155 ((0 0 0) (0.000046 0 0)))
(0.0156 ((0 0 0) (0.000047 0 0)))
(0.0157 ((0 0 0) (0.000048 0 0)))
(0.0158 ((0 0 0) (0.000049 0 0)))
(0.0159 ((0 0 0) (0.000050 0 0)))
(0.0160 ((0 0 0) (0.000051 0 0)))
(0.0161 ((0 0 0) (0.000051 0 0)))
(0.0162 ((0 0 0) (0.000052 0 0)))
(0.0163 ((0 0 0) (0.000053 0 0)))
(0.0164 ((0 0 0) (0.000054 0 0)))
(0.0165 ((0 0 0) (0.000055 0 0)))
(0.0166 ((0 0 0) (0.000056 0 0)))
(0.0167 ((0 0 0) (0.000057 0 0)))
(0.0168 ((0 0 0) (0.000058 0 0)))
(0.0169 ((0 0 0) (0.000060 0 0)))
(0.0170 ((0 0 0) (0.000061 0 0)))
(0.0171 ((0 0 0) (0.000062 0 0)))
(0.0172 ((0 0 0) (0.000063 0 0)))
(0.0173 ((0 0 0) (0.000064 0 0)))
(0.0174 ((0 0 0) (0.000065 0 0)))
(0.0175 ((0 0 0) (0.000066 0 0)))
(0.0176 ((0 0 0) (0.000067 0 0)))
(0.0177 ((0 0 0) (0.000068 0 0)))
(0.0178 ((0 0 0) (0.000070 0 0)))
(0.0179 ((0 0 0) (0.000071 0 0)))
(0.0180 ((0 0 0) (0.000072 0 0)))
(0.0181 ((0 0 0) (0.000073 0 0)))
(0.0182 ((0 0 0) (0.000074 0 0)))
(0.0183 ((0 0 0) (0.000076 0 0)))
(0.0184 ((0 0 0) (0.000077 0 0)))
(0.0185 ((0 0 0) (0.000078 0 0)))
(0.0186 ((0 0 0) (0.000079 0 0)))
(0.0187 ((0 0 0) (0.000081 0 0)))
(0.0188 ((0 0 0) (0.000082 0 0)))
(0.0189 ((0 0 0) (0.000083 0 0)))
(0.0190 ((0 0 0) (0.000085 0 0)))
(0.0191 ((0 0 0) (0.000086 0 0)))
(0.0192 ((0 0 0) (0.000087 0 0)))
(0.0193 ((0 0 0) (0.000089 0 0)))
(0.0194 ((0 0 0) (0.000090 0 0)))
(0.0195 ((0 0 0) (0.000091 0 0)))
(0.0196 ((0 0 0) (0.000093 0 0)))
(0.0197 ((0 0 0) (0.000094 0 0)))
(0.0198 ((0 0 0) (0.000096 0 0)))
(0.0199 ((0 0 0) (0.000097 0 0)))
(0.0200 ((0 0 0) (0.000099 0 0)))
(0.0201 ((0 0 0) (0.000100 0 0)))
(0.0202 ((0 0 0) (0.000102 0 0)))
(0.0203 ((0 0 0) (0.000103 0 0)))
(0.0204 ((0 0 0) (0.000105 0 0)))
(0.0205 ((0 0 0) (0.000106 0 0)))
(0.0206 ((0 0 0) (0.000108 0 0)))
(0.0207 ((0 0 0) (0.000109 0 0)))
(0.0208 ((0 0 0) (0.000111 0 0)))
(0.0209 ((0 0 0) (0.000113 0 0)))
(0.0210 ((0 0 0) (0.000114 0 0)))
(0.0211 ((0 0 0) (0.000116 0 0)))
(0.0212 ((0 0 0) (0.000118 0 0)))
(0.0213 ((0 0 0) (0.000119 0 0)))
(0.0214 ((0 0 0) (0.000121 0 0)))
(0.0215 ((0 0 0) (0.000123 0 0)))
(0.0216 ((0 0 0) (0.000124 0 0)))
(0.0217 ((0 0 0) (0.000126 0 0)))
(0.0218 ((0 0 0) (0.000128 0 0)))
(0.0219 ((0 0 0) (0.000130 0 0)))
(0.0220 ((0 0 0) (0.000131 0 0)))
(0.0221 ((0 0 0) (0.000133 0 0)))
(0.0222 ((0 0 0) (0.000135 0 0)))
(0.0223 ((0 0 0) (0.000137 0 0)))
(0.0224 ((0 0 0) (0.000139 0 0)))
(0.0225 ((0 0 0) (0.000141 0 0)))
(0.0226 ((0 0 0) (0.000142 0 0)))
(0.0227 ((0 0 0) (0.000144 0 0)))
(0.0228 ((0 0 0) (0.000146 0 0)))
(0.0229 ((0 0 0) (0.000148 0 0)))
(0.0230 ((0 0 0) (0.000150 0 0)))
(0.0231 ((0 0 0) (0.000152 0 0)))
(0.0232 ((0 0 0) (0.000154 0 0)))
(0.0233 ((0 0 0) (0.000156 0 0)))
(0.0234 ((0 0 0) (0.000158 0 0)))
(0.0235 ((0 0 0) (0.000160 0 0)))
(0.0236 ((0 0 0) (0.000162 0 0)))
(0.0237 ((0 0 0) (0.000164 0 0)))
(0.0238 ((0 0 0) (0.000166 0 0)))
(0.0239 ((0 0 0) (0.000168 0 0)))
(0.0240 ((0 0 0) (0.000171 0 0)))
(0.0241 ((0 0 0) (0.000173 0 0)))
(0.0242 ((0 0 0) (0.000175 0 0)))
(0.0243 ((0 0 0) (0.000177 0 0)))
(0.0244 ((0 0 0) (0.000179 0 0)))
(0.0245 ((0 0 0) (0.000181 0 0)))
(0.0246 ((0 0 0) (0.000184 0 0)))
(0.0247 ((0 0 0) (0.000186 0 0)))
(0.0248 ((0 0 0) (0.000188 0 0)))
(0.0249 ((0 0 0) (0.000190 0 0)))
(0.0250 ((0 0 0) (0.000193 0 0)))
(0.0251 ((0 0 0) (0.000195 0 0)))
(0.0252 ((0 0 0) (0.000197 0 0)))
(0.0253 ((0 0 0) (0.000200 0 0)))
(0.0254 ((0 0 0) (0.000202 0 0)))
(0.0255 ((0 0 0) (0.000205 0 0)))
(0.0256 ((0 0 0) (0.000207 0 0)))
(0.0257 ((0 0 0) (0.000209 0 0)))
(0.0258 ((0 0 0) (0.000212 0 0)))
(0.0259 ((0 0 0) (0.000214 0 0)))
(0.0260 ((0 0 0) (0.000217 0 0)))
(0.0261 ((0 0 0) (0.000219 0 0)))
(0.0262 ((0 0 0) (0.000222 0 0)))
(0.0263 ((0 0 0) (0.000224 0 0)))
(0.0264 ((0 0 0) (0.000227 0 0)))
(0.0265 ((0 0 0) (0.000230 0 0)))
